"ID","gameId","Score.Diff","RedCard.Diff","WinBet","DrawBet","Weighted.Win.Prob","HomeAway","minutes.spent","Goals","Fouls","Corners","RedCards","Shots","Saves"
"671","297004",-1,0,2.49,3.43,0.0353060594024449,"Home",8,0,4,0,0,1,0
"671","297004",1,0,2.49,3.43,0.0353060594024449,"Home",61,1,7,4,0,7,1
"671","297004",1,0,2.73,3.43,-0.0353060594024449,"Away",8,0,2,1,0,1,0
"671","297004",-1,0,2.73,3.43,-0.0353060594024449,"Away",61,1,9,5,0,10,3
"671","297004",2,0,2.49,3.43,0.0353060594024449,"Home",4,0,1,0,0,0,0
"671","297004",-2,0,2.73,3.43,-0.0353060594024449,"Away",4,1,1,0,0,1,0
"672","297005",0,-1,2.15,3.42,0.16300147544439,"Home",1,1,0,0,0,1,0
"672","297005",0,0,2.15,3.42,0.16300147544439,"Home",44,0,6,4,0,7,0
"672","297005",0,1,3.31,3.42,-0.16300147544439,"Away",1,0,0,0,1,0,0
"672","297005",0,0,3.31,3.42,-0.16300147544439,"Away",44,0,7,3,0,4,4
"672","297005",1,-1,2.15,3.42,0.16300147544439,"Home",14,1,1,4,0,6,1
"672","297005",-1,1,3.31,3.42,-0.16300147544439,"Away",14,0,2,0,0,1,2
"672","297005",2,-1,2.15,3.42,0.16300147544439,"Home",31,0,5,7,0,7,2
"672","297005",-2,1,3.31,3.42,-0.16300147544439,"Away",31,0,2,1,0,4,1
"673","297006",0,0,2.34,3.44,0.0837078156665786,"Home",90,1,24,3,0,15,4
"673","297006",0,0,2.91,3.44,-0.0837078156665786,"Away",90,0,22,5,0,12,2
"673","297006",1,0,2.34,3.44,0.0837078156665786,"Home",0,0,0,0,0,0,0
"673","297006",-1,0,2.91,3.44,-0.0837078156665786,"Away",0,0,0,0,0,0,0
"674","297007",0,0,2.04,3.53,0.205295793531088,"Home",71,1,18,9,0,13,2
"674","297007",0,0,3.51,3.53,-0.205295793531088,"Away",71,0,10,2,0,9,2
"674","297007",1,0,2.04,3.53,0.205295793531088,"Home",12,1,1,0,0,1,1
"674","297007",-1,0,3.51,3.53,-0.205295793531088,"Away",12,0,2,1,0,3,0
"674","297007",2,0,2.04,3.53,0.205295793531088,"Home",5,1,1,0,0,1,0
"674","297007",-2,0,3.51,3.53,-0.205295793531088,"Away",5,0,1,1,0,1,0
"674","297007",3,0,2.04,3.53,0.205295793531088,"Home",2,0,1,0,0,0,0
"674","297007",-3,0,3.51,3.53,-0.205295793531088,"Away",2,0,2,0,0,0,0
"675","297008",0,0,2.54,3.38,0.021953575505664,"Home",23,1,3,2,0,4,2
"675","297008",0,1,2.54,3.38,0.021953575505664,"Home",26,1,2,2,0,7,2
"675","297008",0,0,2.69,3.38,-0.021953575505664,"Away",23,0,7,1,0,4,1
"675","297008",0,-1,2.69,3.38,-0.021953575505664,"Away",26,1,6,1,0,3,1
"675","297008",-1,1,2.54,3.38,0.021953575505664,"Home",18,1,4,0,0,1,1
"675","297008",1,0,2.54,3.38,0.021953575505664,"Home",10,0,1,2,0,2,1
"675","297008",1,1,2.54,3.38,0.021953575505664,"Home",13,0,1,0,1,0,0
"675","297008",1,-1,2.69,3.38,-0.021953575505664,"Away",18,0,2,1,0,3,0
"675","297008",-1,0,2.69,3.38,-0.021953575505664,"Away",10,0,1,0,0,1,0
"675","297008",-1,-1,2.69,3.38,-0.021953575505664,"Away",13,1,1,1,0,4,0
"676","297009",0,0,2.11,3.39,0.184916308248637,"Home",30,1,6,0,0,8,1
"676","297009",0,0,3.46,3.39,-0.184916308248637,"Away",30,0,3,6,0,2,0
"676","297009",1,0,2.11,3.39,0.184916308248637,"Home",6,1,1,0,0,4,0
"676","297009",-1,0,3.46,3.39,-0.184916308248637,"Away",6,0,1,1,0,0,1
"676","297009",2,0,2.11,3.39,0.184916308248637,"Home",40,1,6,0,0,10,1
"676","297009",-2,0,3.46,3.39,-0.184916308248637,"Away",40,0,6,4,0,1,2
"676","297009",3,0,2.11,3.39,0.184916308248637,"Home",14,0,2,0,0,8,0
"676","297009",-3,0,3.46,3.39,-0.184916308248637,"Away",14,0,3,2,0,0,4
"677","297010",0,0,2.22,3.34,0.138923970699672,"Home",17,1,2,2,0,4,0
"677","297010",0,0,3.21,3.34,-0.138923970699672,"Away",17,0,2,0,0,1,1
"677","297010",1,0,2.22,3.34,0.138923970699672,"Home",73,0,17,14,0,11,1
"677","297010",-1,0,3.21,3.34,-0.138923970699672,"Away",73,0,13,0,0,10,4
"678","297011",0,0,2.92,3.38,-0.0777023138022332,"Home",54,1,6,4,0,11,2
"678","297011",0,0,2.38,3.38,0.0777023138022332,"Away",54,0,2,3,0,6,5
"678","297011",1,0,2.92,3.38,-0.0777023138022332,"Home",36,0,9,0,0,5,2
"678","297011",-1,0,2.38,3.38,0.0777023138022332,"Away",36,1,6,0,0,10,2
"679","297012",0,0,4.41,3.97,-0.354637979222697,"Home",67,1,13,0,0,2,2
"679","297012",0,0,1.72,3.97,0.354637979222697,"Away",67,0,13,4,0,9,1
"679","297012",1,0,4.41,3.97,-0.354637979222697,"Home",15,1,3,1,0,2,0
"679","297012",-1,0,1.72,3.97,0.354637979222697,"Away",15,0,4,1,0,3,1
"679","297012",2,0,4.41,3.97,-0.354637979222697,"Home",8,0,2,0,0,0,2
"679","297012",-2,0,1.72,3.97,0.354637979222697,"Away",8,0,1,1,0,3,0
"680","297013",0,0,1.72,3.84,0.363054737483498,"Home",12,1,2,0,0,4,0
"680","297013",0,0,4.58,3.84,-0.363054737483498,"Away",12,0,0,0,0,1,1
"680","297013",1,0,1.72,3.84,0.363054737483498,"Home",20,1,2,0,0,4,0
"680","297013",-1,0,4.58,3.84,-0.363054737483498,"Away",20,0,5,0,0,2,0
"680","297013",2,0,1.72,3.84,0.363054737483498,"Home",6,1,1,0,0,4,0
"680","297013",-2,0,4.58,3.84,-0.363054737483498,"Away",6,0,2,0,0,0,0
"680","297013",3,0,1.72,3.84,0.363054737483498,"Home",7,2,1,0,0,2,0
"680","297013",-3,0,4.58,3.84,-0.363054737483498,"Away",7,0,2,0,0,0,0
"680","297013",4,0,1.72,3.84,0.363054737483498,"Home",41,1,5,1,0,6,1
"680","297013",-4,0,4.58,3.84,-0.363054737483498,"Away",41,1,8,1,0,5,0
"680","297013",5,0,1.72,3.84,0.363054737483498,"Home",4,0,0,1,0,2,0
"680","297013",-5,0,4.58,3.84,-0.363054737483498,"Away",4,1,1,0,0,1,0
"681","297014",0,0,1.81,3.6,0.323653235900224,"Home",17,0,5,0,0,3,0
"681","297014",0,0,4.37,3.6,-0.323653235900224,"Away",17,1,2,0,0,2,1
"681","297014",-1,0,1.81,3.6,0.323653235900224,"Home",73,1,9,5,0,9,0
"681","297014",1,0,4.37,3.6,-0.323653235900224,"Away",73,0,16,1,0,5,1
"682","297015",0,0,3.28,3.39,-0.15595144430707,"Home",26,0,6,2,0,7,1
"682","297015",0,0,2.17,3.39,0.15595144430707,"Away",26,1,2,3,0,5,0
"682","297015",-1,0,3.28,3.39,-0.15595144430707,"Home",40,0,8,5,0,9,0
"682","297015",1,0,2.17,3.39,0.15595144430707,"Away",40,1,7,0,0,4,1
"682","297015",-2,0,3.28,3.39,-0.15595144430707,"Home",12,0,2,0,0,1,0
"682","297015",-2,1,3.28,3.39,-0.15595144430707,"Home",11,0,0,0,1,0,0
"682","297015",2,0,2.17,3.39,0.15595144430707,"Away",12,0,2,1,0,0,1
"682","297015",2,-1,2.17,3.39,0.15595144430707,"Away",11,0,1,1,0,1,0
"683","297016",0,0,2.54,3.31,0.0260537285780454,"Home",65,0,12,4,0,2,2
"683","297016",0,0,2.72,3.31,-0.0260537285780454,"Away",65,1,6,3,0,9,1
"683","297016",-1,0,2.54,3.31,0.0260537285780454,"Home",25,0,7,1,0,4,0
"683","297016",1,0,2.72,3.31,-0.0260537285780454,"Away",25,0,4,2,0,2,3
"684","297017",0,0,3.25,3.46,-0.16179126038281,"Home",52,0,4,2,0,16,0
"684","297017",0,0,2.13,3.46,0.16179126038281,"Away",52,1,9,3,0,7,7
"684","297017",-1,0,3.25,3.46,-0.16179126038281,"Home",38,1,4,3,0,10,1
"684","297017",1,0,2.13,3.46,0.16179126038281,"Away",38,0,6,0,0,5,0
"685","297018",0,0,4.63,3.85,-0.368812600255137,"Home",58,1,12,6,0,7,4
"685","297018",0,0,1.71,3.85,0.368812600255137,"Away",58,1,8,2,0,13,2
"685","297018",-1,0,4.63,3.85,-0.368812600255137,"Home",10,0,3,0,0,1,0
"685","297018",1,0,4.63,3.85,-0.368812600255137,"Home",18,0,1,1,0,1,0
"685","297018",1,0,1.71,3.85,0.368812600255137,"Away",10,1,2,1,0,1,1
"685","297018",-1,0,1.71,3.85,0.368812600255137,"Away",18,1,6,1,0,2,0
"685","297018",-2,0,4.63,3.85,-0.368812600255137,"Home",2,0,2,0,0,0,0
"685","297018",-2,1,4.63,3.85,-0.368812600255137,"Home",2,0,0,0,1,0,0
"685","297018",2,0,1.71,3.85,0.368812600255137,"Away",2,0,0,0,0,0,0
"685","297018",2,-1,1.71,3.85,0.368812600255137,"Away",2,0,0,0,0,1,0
"686","297019",0,0,1.77,3.66,0.34422119953605,"Home",41,2,6,3,0,4,2
"686","297019",0,0,4.53,3.66,-0.34422119953605,"Away",41,1,6,4,0,6,0
"686","297019",-1,0,1.77,3.66,0.34422119953605,"Home",6,0,0,0,0,0,0
"686","297019",1,0,1.77,3.66,0.34422119953605,"Home",41,0,8,0,0,3,2
"686","297019",1,0,4.53,3.66,-0.34422119953605,"Away",6,1,0,0,0,1,0
"686","297019",-1,0,4.53,3.66,-0.34422119953605,"Away",41,2,9,1,0,7,2
"686","297019",-2,0,1.77,3.66,0.34422119953605,"Home",2,0,1,1,0,1,0
"686","297019",2,0,4.53,3.66,-0.34422119953605,"Away",2,0,0,0,0,0,0
"687","297020",0,0,3.79,3.48,-0.24635183888859,"Home",74,0,14,1,0,3,4
"687","297020",0,0,1.96,3.48,0.24635183888859,"Away",74,1,10,1,0,9,1
"687","297020",-1,0,3.79,3.48,-0.24635183888859,"Home",16,0,7,2,0,3,0
"687","297020",1,0,1.96,3.48,0.24635183888859,"Away",16,0,4,0,0,1,0
"688","297021",0,0,1.7,3.63,0.392540577874986,"Home",90,0,14,3,0,11,2
"688","297021",0,0,5.11,3.63,-0.392540577874986,"Away",90,1,18,6,0,10,7
"688","297021",-1,0,1.7,3.63,0.392540577874986,"Home",0,0,0,0,0,0,0
"688","297021",1,0,5.11,3.63,-0.392540577874986,"Away",0,0,0,0,0,0,0
"689","297022",0,-1,2.03,3.49,0.206896551724138,"Home",14,1,0,1,0,2,0
"689","297022",0,0,2.03,3.49,0.206896551724138,"Home",9,1,1,1,0,2,0
"689","297022",0,1,3.5,3.49,-0.206896551724138,"Away",14,0,3,1,1,2,0
"689","297022",0,0,3.5,3.49,-0.206896551724138,"Away",9,0,3,0,0,0,0
"689","297022",1,-1,2.03,3.49,0.206896551724138,"Home",21,2,2,0,0,6,0
"689","297022",1,0,2.03,3.49,0.206896551724138,"Home",6,0,0,1,0,0,0
"689","297022",-1,1,3.5,3.49,-0.206896551724138,"Away",21,0,3,1,0,4,2
"689","297022",-1,0,3.5,3.49,-0.206896551724138,"Away",6,1,1,1,0,1,0
"689","297022",2,-1,2.03,3.49,0.206896551724138,"Home",40,0,5,3,0,5,1
"689","297022",-2,1,3.5,3.49,-0.206896551724138,"Away",40,1,5,4,0,8,2
"690","297023",0,0,1.39,4.47,0.596119898162851,"Home",31,0,4,5,0,6,0
"690","297023",0,0,8.11,4.47,-0.596119898162851,"Away",31,1,6,0,0,1,1
"690","297023",-1,0,1.39,4.47,0.596119898162851,"Home",26,0,2,2,0,3,2
"690","297023",1,0,8.11,4.47,-0.596119898162851,"Away",26,1,6,0,0,9,1
"690","297023",-2,0,1.39,4.47,0.596119898162851,"Home",33,1,4,8,0,6,0
"690","297023",2,0,8.11,4.47,-0.596119898162851,"Away",33,0,8,1,0,1,2
"691","297024",0,0,3.45,3.5,-0.195581820740115,"Home",28,2,5,0,0,5,1
"691","297024",0,0,2.06,3.5,0.195581820740115,"Away",28,0,6,1,0,5,1
"691","297024",1,0,3.45,3.5,-0.195581820740115,"Home",51,1,12,4,0,6,0
"691","297024",-1,0,2.06,3.5,0.195581820740115,"Away",51,1,8,1,0,5,3
"691","297024",2,0,3.45,3.5,-0.195581820740115,"Home",11,1,2,1,0,3,0
"691","297024",-2,0,2.06,3.5,0.195581820740115,"Away",11,0,2,0,0,1,1
"691","297024",3,0,3.45,3.5,-0.195581820740115,"Home",0,0,0,0,0,0,0
"691","297024",-3,0,2.06,3.5,0.195581820740115,"Away",0,0,0,0,0,0,0
"692","297025",0,0,1.98,3.4,0.241892610313663,"Home",4,0,0,0,0,0,1
"692","297025",0,0,3.8,3.4,-0.241892610313663,"Away",4,1,0,0,0,2,0
"692","297025",-1,0,1.98,3.4,0.241892610313663,"Home",8,0,1,0,0,0,0
"692","297025",1,0,3.8,3.4,-0.241892610313663,"Away",8,1,2,0,0,1,0
"692","297025",-2,-1,1.98,3.4,0.241892610313663,"Home",12,0,0,0,0,7,1
"692","297025",-2,0,1.98,3.4,0.241892610313663,"Home",32,0,3,6,0,7,0
"692","297025",2,1,3.8,3.4,-0.241892610313663,"Away",12,0,0,1,1,1,3
"692","297025",2,0,3.8,3.4,-0.241892610313663,"Away",32,1,8,1,0,2,2
"692","297025",-3,0,1.98,3.4,0.241892610313663,"Home",34,1,8,2,0,4,2
"692","297025",3,0,3.8,3.4,-0.241892610313663,"Away",34,0,6,2,0,4,0
"693","297026",0,0,2.61,3.38,0.00146237313913022,"Home",5,1,2,0,0,1,2
"693","297026",0,0,2.62,3.38,-0.00146237313913022,"Away",5,0,1,0,0,2,0
"693","297026",1,0,2.61,3.38,0.00146237313913022,"Home",85,0,14,4,0,9,1
"693","297026",-1,0,2.62,3.38,-0.00146237313913022,"Away",85,0,16,4,0,10,3
"694","297027",0,0,1.87,3.48,0.294374742904155,"Home",18,0,2,0,0,3,0
"694","297027",0,0,4.16,3.48,-0.294374742904155,"Away",18,1,3,1,0,2,1
"694","297027",-1,0,1.87,3.48,0.294374742904155,"Home",50,0,5,3,0,4,1
"694","297027",-1,1,1.87,3.48,0.294374742904155,"Home",5,0,2,2,0,2,0
"694","297027",1,0,4.16,3.48,-0.294374742904155,"Away",50,1,9,2,0,9,0
"694","297027",1,-1,4.16,3.48,-0.294374742904155,"Away",5,0,1,0,0,1,2
"694","297027",-2,0,1.87,3.48,0.294374742904155,"Home",16,0,5,1,0,1,0
"694","297027",-2,1,1.87,3.48,0.294374742904155,"Home",1,1,0,0,1,2,0
"694","297027",2,0,4.16,3.48,-0.294374742904155,"Away",16,0,2,0,0,0,0
"694","297027",2,-1,4.16,3.48,-0.294374742904155,"Away",1,0,0,0,0,0,1
"695","297028",0,0,4.36,3.62,-0.326197757390418,"Home",45,0,5,0,0,4,2
"695","297028",0,0,1.8,3.62,0.326197757390418,"Away",45,1,6,3,0,8,2
"695","297028",-1,0,4.36,3.62,-0.326197757390418,"Home",45,0,3,1,0,3,3
"695","297028",1,0,1.8,3.62,0.326197757390418,"Away",45,0,14,6,0,5,0
"696","297029",0,0,2.77,3.45,-0.0505118034199462,"Home",60,0,6,4,0,8,1
"696","297029",0,0,2.43,3.45,0.0505118034199462,"Away",60,1,6,3,0,5,2
"696","297029",-1,0,2.77,3.45,-0.0505118034199462,"Home",30,1,2,3,0,8,1
"696","297029",1,0,2.43,3.45,0.0505118034199462,"Away",30,0,3,2,0,4,1
"697","297030",0,0,2.87,3.38,-0.0665057035869707,"Home",79,0,19,4,0,14,0
"697","297030",0,0,2.41,3.38,0.0665057035869707,"Away",79,1,11,5,0,6,7
"697","297030",-1,0,2.87,3.38,-0.0665057035869707,"Home",11,1,2,0,0,2,0
"697","297030",1,0,2.41,3.38,0.0665057035869707,"Away",11,0,2,0,0,2,0
"698","297031",0,0,1.89,3.67,0.270033171587576,"Home",8,0,1,0,0,0,0
"698","297031",0,0,3.86,3.67,-0.270033171587576,"Away",8,1,2,0,0,1,0
"698","297031",-1,0,1.89,3.67,0.270033171587576,"Home",82,0,14,6,0,16,2
"698","297031",1,0,3.86,3.67,-0.270033171587576,"Away",82,0,23,3,0,5,3
"699","297032",0,0,4.77,3.67,-0.368391076210904,"Home",23,0,2,1,0,3,1
"699","297032",0,0,1.73,3.67,0.368391076210904,"Away",23,1,5,0,0,2,0
"699","297032",-1,0,4.77,3.67,-0.368391076210904,"Home",65,0,10,2,0,3,3
"699","297032",1,0,1.73,3.67,0.368391076210904,"Away",65,1,10,6,0,14,1
"699","297032",-2,0,4.77,3.67,-0.368391076210904,"Home",2,0,0,0,0,1,1
"699","297032",2,0,1.73,3.67,0.368391076210904,"Away",2,0,1,0,0,1,0
"700","297033",0,-1,2.18,3.5,0.144250187525244,"Home",49,0,10,1,0,11,4
"700","297033",0,0,2.18,3.5,0.144250187525244,"Home",18,0,2,2,0,3,1
"700","297033",0,1,3.18,3.5,-0.144250187525244,"Away",49,0,8,1,1,6,2
"700","297033",0,0,3.18,3.5,-0.144250187525244,"Away",18,1,4,0,0,2,1
"700","297033",-1,0,2.18,3.5,0.144250187525244,"Home",23,1,6,1,0,5,1
"700","297033",1,0,3.18,3.5,-0.144250187525244,"Away",23,0,5,1,0,3,1
"701","297034",0,0,3.68,3.42,-0.223310374515712,"Home",28,1,3,0,0,4,0
"701","297034",0,0,2.02,3.42,0.223310374515712,"Away",28,1,5,3,0,2,0
"701","297034",-1,0,3.68,3.42,-0.223310374515712,"Home",0,0,1,0,0,0,0
"701","297034",1,0,3.68,3.42,-0.223310374515712,"Home",62,0,7,3,0,7,4
"701","297034",1,0,2.02,3.42,0.223310374515712,"Away",0,0,0,0,0,0,0
"701","297034",-1,0,2.02,3.42,0.223310374515712,"Away",62,1,9,5,0,10,2
"702","297035",0,0,2.12,3.44,0.1740790655885,"Home",28,1,6,0,0,6,0
"702","297035",0,0,3.36,3.44,-0.1740790655885,"Away",28,0,6,1,0,1,1
"702","297035",1,0,2.12,3.44,0.1740790655885,"Home",10,2,1,2,0,4,0
"702","297035",-1,0,3.36,3.44,-0.1740790655885,"Away",10,0,4,0,0,0,1
"702","297035",2,0,2.12,3.44,0.1740790655885,"Home",52,0,15,4,0,9,0
"702","297035",-2,0,3.36,3.44,-0.1740790655885,"Away",52,1,10,2,0,4,4
"703","297036",0,0,3.5,3.38,-0.195054945054945,"Home",60,1,15,2,0,7,0
"703","297036",0,0,2.08,3.38,0.195054945054945,"Away",60,0,11,1,0,5,2
"703","297036",1,0,3.5,3.38,-0.195054945054945,"Home",30,0,7,1,0,2,0
"703","297036",-1,0,2.08,3.38,0.195054945054945,"Away",30,0,5,1,0,6,0
"704","297037",0,0,2.11,3.41,0.178075661123419,"Home",70,0,14,6,0,12,5
"704","297037",0,0,3.38,3.41,-0.178075661123419,"Away",70,2,11,1,0,11,2
"704","297037",-1,0,2.11,3.41,0.178075661123419,"Home",20,2,1,1,0,4,0
"704","297037",1,0,3.38,3.41,-0.178075661123419,"Away",20,0,2,2,0,1,1
"705","297038",0,0,1.57,4.08,0.454460923334418,"Home",60,3,8,5,0,15,2
"705","297038",0,0,5.48,4.08,-0.454460923334418,"Away",60,0,6,3,0,7,1
"705","297038",1,0,1.57,4.08,0.454460923334418,"Home",30,1,2,1,0,4,0
"705","297038",-1,0,5.48,4.08,-0.454460923334418,"Away",30,2,6,1,0,4,2
"705","297038",2,0,1.57,4.08,0.454460923334418,"Home",0,0,0,0,0,0,0
"705","297038",-2,0,5.48,4.08,-0.454460923334418,"Away",0,0,0,0,0,0,0
"706","297039",0,0,1.92,3.49,0.267668776371308,"Home",77,1,13,3,0,14,2
"706","297039",0,0,3.95,3.49,-0.267668776371308,"Away",77,1,13,3,0,9,4
"706","297039",-1,0,1.92,3.49,0.267668776371308,"Home",13,1,1,0,0,5,0
"706","297039",1,0,1.92,3.49,0.267668776371308,"Home",0,0,0,0,0,0,0
"706","297039",1,0,3.95,3.49,-0.267668776371308,"Away",13,0,1,0,0,1,1
"706","297039",-1,0,3.95,3.49,-0.267668776371308,"Away",0,0,0,0,0,0,0
"707","297040",0,0,3.31,3.52,-0.174075672565099,"Home",7,1,0,0,0,1,0
"707","297040",0,0,2.1,3.52,0.174075672565099,"Away",7,0,3,0,0,0,0
"707","297040",1,0,3.31,3.52,-0.174075672565099,"Home",26,1,5,0,0,3,0
"707","297040",-1,0,2.1,3.52,0.174075672565099,"Away",26,0,4,1,0,0,0
"707","297040",2,0,3.31,3.52,-0.174075672565099,"Home",51,1,4,7,0,7,1
"707","297040",-2,0,2.1,3.52,0.174075672565099,"Away",51,0,14,2,0,2,1
"707","297040",3,0,3.31,3.52,-0.174075672565099,"Home",6,0,2,0,0,1,0
"707","297040",-3,0,2.1,3.52,0.174075672565099,"Away",6,0,1,0,0,1,1
"708","297041",0,0,2.68,3.32,-0.0129660577421772,"Home",60,1,8,2,0,10,0
"708","297041",0,0,2.59,3.32,0.0129660577421772,"Away",60,0,10,1,0,6,2
"708","297041",1,0,2.68,3.32,-0.0129660577421772,"Home",30,0,2,1,0,3,0
"708","297041",-1,0,2.59,3.32,0.0129660577421772,"Away",30,1,5,1,0,6,0
"709","297042",0,0,1.61,3.92,0.435589255465032,"Home",29,1,6,2,0,5,2
"709","297042",0,0,5.39,3.92,-0.435589255465032,"Away",29,0,5,2,0,5,1
"709","297042",1,0,1.61,3.92,0.435589255465032,"Home",39,1,11,2,0,9,4
"709","297042",-1,0,5.39,3.92,-0.435589255465032,"Away",39,0,4,0,0,8,1
"709","297042",2,0,1.61,3.92,0.435589255465032,"Home",22,0,1,1,0,3,0
"709","297042",-2,0,5.39,3.92,-0.435589255465032,"Away",22,0,6,1,0,2,1
"710","297043",0,0,1.52,4.24,0.489544568491937,"Home",55,1,8,2,0,9,1
"710","297043",0,0,5.94,4.24,-0.489544568491937,"Away",55,0,9,2,0,5,4
"710","297043",1,0,1.52,4.24,0.489544568491937,"Home",12,1,2,1,0,2,0
"710","297043",-1,0,5.94,4.24,-0.489544568491937,"Away",12,0,2,0,0,1,0
"710","297043",2,0,1.52,4.24,0.489544568491937,"Home",23,0,1,0,0,1,0
"710","297043",-2,0,5.94,4.24,-0.489544568491937,"Away",23,0,6,3,0,3,0
"711","297044",0,0,1.51,4.12,0.506730660294769,"Home",65,1,9,6,0,6,1
"711","297044",0,0,6.43,4.12,-0.506730660294769,"Away",65,0,8,1,0,3,3
"711","297044",1,0,1.51,4.12,0.506730660294769,"Home",25,0,4,0,0,3,0
"711","297044",-1,0,6.43,4.12,-0.506730660294769,"Away",25,0,4,3,0,3,0
"712","297045",0,0,2.42,3.33,0.0683955542889712,"Home",70,2,15,2,0,7,3
"712","297045",0,0,2.9,3.33,-0.0683955542889712,"Away",70,1,10,3,0,10,2
"712","297045",-1,0,2.42,3.33,0.0683955542889712,"Home",2,0,2,0,0,0,1
"712","297045",1,0,2.42,3.33,0.0683955542889712,"Home",18,0,3,1,0,1,1
"712","297045",1,0,2.9,3.33,-0.0683955542889712,"Away",2,0,0,1,0,1,0
"712","297045",-1,0,2.9,3.33,-0.0683955542889712,"Away",18,2,2,0,0,5,0
"713","297046",0,0,1.54,4.06,0.488060326770004,"Home",56,1,7,2,0,6,4
"713","297046",0,0,6.2,4.06,-0.488060326770004,"Away",56,1,8,7,0,15,1
"713","297046",-1,0,1.54,4.06,0.488060326770004,"Home",12,1,3,2,0,1,0
"713","297046",1,0,1.54,4.06,0.488060326770004,"Home",22,0,3,0,0,2,2
"713","297046",1,0,6.2,4.06,-0.488060326770004,"Away",12,0,1,0,0,0,0
"713","297046",-1,0,6.2,4.06,-0.488060326770004,"Away",22,1,3,0,0,4,0
"714","297047",0,0,1.9,3.39,0.289909170088341,"Home",75,0,12,8,0,14,4
"714","297047",0,0,4.23,3.39,-0.289909170088341,"Away",75,1,15,2,0,13,8
"714","297047",-1,0,1.9,3.39,0.289909170088341,"Home",15,1,1,2,0,3,0
"714","297047",1,0,4.23,3.39,-0.289909170088341,"Away",15,0,2,1,0,3,0
"715","297048",0,0,1.98,3.55,0.233311374615722,"Home",50,1,11,2,0,10,0
"715","297048",0,0,3.68,3.55,-0.233311374615722,"Away",50,0,14,0,0,3,4
"715","297048",1,0,1.98,3.55,0.233311374615722,"Home",17,1,2,0,0,5,0
"715","297048",-1,0,3.68,3.55,-0.233311374615722,"Away",17,0,6,0,0,0,2
"715","297048",2,0,1.98,3.55,0.233311374615722,"Home",23,0,5,2,0,4,1
"715","297048",-2,0,3.68,3.55,-0.233311374615722,"Away",23,0,3,0,0,2,2
"716","297049",0,0,1.88,3.5,0.289784143011694,"Home",38,2,2,7,0,13,0
"716","297049",0,0,4.13,3.5,-0.289784143011694,"Away",38,0,5,0,0,0,1
"716","297049",1,0,1.88,3.5,0.289784143011694,"Home",52,1,3,6,0,7,3
"716","297049",-1,0,4.13,3.5,-0.289784143011694,"Away",52,1,9,7,0,6,2
"716","297049",2,0,1.88,3.5,0.289784143011694,"Home",0,0,0,0,0,0,0
"716","297049",-2,0,4.13,3.5,-0.289784143011694,"Away",0,0,0,0,0,1,0
"717","297050",0,0,2.55,3.27,0.0298380221653879,"Home",15,2,2,0,0,3,0
"717","297050",0,0,2.76,3.27,-0.0298380221653879,"Away",15,0,4,0,0,2,1
"717","297050",1,0,2.55,3.27,0.0298380221653879,"Home",40,1,12,3,0,5,1
"717","297050",-1,0,2.76,3.27,-0.0298380221653879,"Away",40,1,7,0,0,4,2
"717","297050",2,0,2.55,3.27,0.0298380221653879,"Home",6,1,2,0,0,1,0
"717","297050",-2,0,2.76,3.27,-0.0298380221653879,"Away",6,0,1,0,0,0,0
"717","297050",3,0,2.55,3.27,0.0298380221653879,"Home",29,0,2,2,0,6,1
"717","297050",-3,0,2.76,3.27,-0.0298380221653879,"Away",29,1,5,1,0,3,2
"718","297051",0,0,2.19,3.43,0.14606199835503,"Home",19,0,7,0,0,0,1
"718","297051",0,0,3.22,3.43,-0.14606199835503,"Away",19,1,4,3,0,5,0
"718","297051",-1,0,2.19,3.43,0.14606199835503,"Home",2,0,1,0,0,0,0
"718","297051",-1,1,2.19,3.43,0.14606199835503,"Home",17,0,1,1,0,1,2
"718","297051",1,0,3.22,3.43,-0.14606199835503,"Away",2,1,0,0,0,1,0
"718","297051",1,-1,3.22,3.43,-0.14606199835503,"Away",17,1,5,0,0,3,0
"718","297051",-2,0,2.19,3.43,0.14606199835503,"Home",10,0,3,0,0,0,0
"718","297051",-2,1,2.19,3.43,0.14606199835503,"Home",40,1,10,2,1,4,2
"718","297051",2,0,3.22,3.43,-0.14606199835503,"Away",10,0,4,0,0,1,0
"718","297051",2,-1,3.22,3.43,-0.14606199835503,"Away",40,1,11,4,0,6,0
"718","297051",-3,1,2.19,3.43,0.14606199835503,"Home",2,0,1,0,0,1,0
"718","297051",3,-1,3.22,3.43,-0.14606199835503,"Away",2,0,1,0,0,0,0
"719","297052",0,0,1.82,3.63,0.315805689637465,"Home",29,0,7,4,0,5,0
"719","297052",0,1,1.82,3.63,0.315805689637465,"Home",39,0,6,6,0,6,1
"719","297052",0,0,4.28,3.63,-0.315805689637465,"Away",29,1,9,1,0,3,0
"719","297052",0,-1,4.28,3.63,-0.315805689637465,"Away",39,0,10,3,0,8,2
"719","297052",-1,0,1.82,3.63,0.315805689637465,"Home",8,0,3,0,0,0,0
"719","297052",-1,1,1.82,3.63,0.315805689637465,"Home",14,1,2,0,1,3,0
"719","297052",1,0,4.28,3.63,-0.315805689637465,"Away",8,0,3,0,0,1,0
"719","297052",1,-1,4.28,3.63,-0.315805689637465,"Away",14,0,2,0,0,1,0
