gameId,TeamName,Date,H_A,ScoreDiff,RedCardDiff,timeSpent,Goal,Foul,Corner,Yellow,Red,ShotAttempt,Save,FreeKick,Offside,CornerPerMinute,DrawBet,ShotAttemptPerMinute,WinBet,WeightedWinProb
426943,Dortmund,2016-02-13,home,1,0,36,0,9,5,1,0,3,0,2,4,0.139,8.25,0.083,1.16,0.804
426943,Hannover,2016-02-13,away,-1,0,36,0,2,0,0,0,2,1,10,1,0.0,8.25,0.056,17.19,-0.804
426944,Stuttgart,2016-02-13,home,0,0,51,1,5,4,1,0,7,2,5,1,0.078,3.44,0.137,2.13,0.185
426944,Hertha Berlin,2016-02-13,away,0,0,51,0,5,0,0,0,4,2,6,5,0.0,3.44,0.078,3.52,-0.185
426944,Stuttgart,2016-02-13,home,1,0,32,1,7,5,2,0,5,1,7,0,0.156,3.44,0.156,2.13,0.185
426944,Hertha Berlin,2016-02-13,away,-1,0,32,0,7,1,3,0,3,0,7,2,0.031,3.44,0.094,3.52,-0.185
426944,Stuttgart,2016-02-13,home,2,0,5,0,0,1,0,0,3,0,0,1,0.2,3.44,0.6,2.13,0.185
426944,Hertha Berlin,2016-02-13,away,-2,0,5,0,0,0,0,0,0,2,0,0,0.0,3.44,0.0,3.52,-0.185
426945,Hamburger SV,2016-02-07,home,0,0,84,0,15,4,4,0,4,5,5,1,0.048,3.21,0.048,2.88,-0.037
426945,FC Koln,2016-02-07,away,0,0,84,1,4,9,2,0,17,3,15,2,0.107,3.21,0.202,2.6,0.037
426945,Hamburger SV,2016-02-07,home,-1,0,5,1,2,0,1,0,1,0,1,0,0.0,3.21,0.2,2.88,-0.037
426945,FC Koln,2016-02-07,away,1,0,5,0,1,1,0,0,2,0,3,0,0.2,3.21,0.4,2.6,0.037
426946,Hannover,2016-02-06,home,0,0,24,0,5,1,0,0,0,0,3,0,0.042,3.33,0.0,2.74,-0.012
426946,Mainz,2016-02-06,away,0,0,24,1,3,0,1,0,3,0,5,0,0.0,3.33,0.125,2.65,0.012
426946,Hannover,2016-02-06,home,-1,0,67,0,13,2,1,0,10,1,11,0,0.03,3.33,0.149,2.74,-0.012
426946,Mainz,2016-02-06,away,1,0,67,0,11,4,1,0,10,2,15,1,0.06,3.33,0.149,2.65,0.012
426947,Bayer Leverkusen,2016-02-06,home,0,-1,9,0,1,1,0,0,1,0,1,0,0.111,0.0,0.111,0.0,-0.012
426947,Bayer Leverkusen,2016-02-06,home,0,0,83,0,16,5,0,0,5,1,9,4,0.06,0.0,0.06,0.0,-0.012
426947,Bayern Munich,2016-02-06,away,0,1,9,0,1,0,1,1,1,0,1,0,0.0,0.0,0.111,0.0,0.012
426947,Bayern Munich,2016-02-06,away,0,0,83,0,9,8,1,0,8,2,16,2,0.096,0.0,0.096,0.0,0.012
426948,Hertha Berlin,2016-02-06,home,0,0,93,0,11,3,0,0,10,2,15,3,0.032,0.0,0.108,0.0,-0.012
426948,Dortmund,2016-02-06,away,0,0,93,0,15,3,2,0,9,4,11,3,0.032,0.0,0.097,0.0,0.012
426949,Ingolstadt,2016-02-06,home,0,0,39,1,5,2,1,0,6,1,8,0,0.051,3.12,0.154,2.52,0.074
426949,Augsburg,2016-02-06,away,0,0,39,1,8,1,0,0,5,0,5,4,0.026,3.12,0.128,3.1,-0.074
426949,Ingolstadt,2016-02-06,home,-1,0,44,1,8,5,0,0,17,0,11,1,0.114,3.12,0.386,2.52,0.074
426949,Ingolstadt,2016-02-06,home,1,0,8,0,3,1,1,0,1,0,2,0,0.125,3.12,0.125,2.52,0.074
426949,Augsburg,2016-02-06,away,1,0,44,0,11,2,2,0,2,1,8,5,0.045,3.12,0.045,3.1,-0.074
426949,Augsburg,2016-02-06,away,-1,0,8,0,2,0,1,0,0,0,3,0,0.0,3.12,0.0,3.1,-0.074
426950,Hoffenheim,2016-02-07,home,0,0,33,0,4,2,0,0,4,1,6,1,0.061,3.4,0.121,2.02,0.241
426950,Darmstadt,2016-02-07,away,0,0,33,1,6,2,0,0,2,0,4,0,0.061,3.4,0.061,3.93,-0.241
426950,Hoffenheim,2016-02-07,home,-1,0,51,0,10,4,1,0,8,1,8,1,0.078,3.4,0.157,2.02,0.241
426950,Darmstadt,2016-02-07,away,1,0,51,1,8,4,3,0,5,1,10,1,0.078,3.4,0.098,3.93,-0.241
426950,Hoffenheim,2016-02-07,home,-2,0,8,0,3,2,0,0,0,1,0,0,0.25,3.4,0.0,2.02,0.241
426950,Darmstadt,2016-02-07,away,2,0,8,0,0,1,0,0,3,0,3,0,0.125,3.4,0.375,3.93,-0.241
426951,Eintracht Frankfurt,2016-02-06,home,0,0,27,0,2,0,0,0,4,1,5,0,0.0,3.49,0.148,2.82,-0.047
426951,Stuttgart,2016-02-06,away,0,0,27,1,5,2,0,0,3,2,2,0,0.074,3.49,0.111,2.49,0.047
426951,Eintracht Frankfurt,2016-02-06,home,-1,0,30,0,2,1,2,0,7,3,7,1,0.033,3.49,0.233,2.82,-0.047
426951,Stuttgart,2016-02-06,away,1,0,30,2,7,3,1,0,9,0,2,3,0.1,3.49,0.3,2.49,0.047
426951,Eintracht Frankfurt,2016-02-06,home,-2,-1,8,0,0,0,0,0,0,1,0,1,0.0,3.49,0.0,2.82,-0.047
426951,Eintracht Frankfurt,2016-02-06,home,-2,0,20,1,0,0,1,1,3,0,2,1,0.0,3.49,0.15,2.82,-0.047
426951,Stuttgart,2016-02-06,away,2,1,8,0,0,1,1,1,1,0,0,0,0.125,3.49,0.125,2.49,0.047
426951,Stuttgart,2016-02-06,away,2,0,20,1,2,1,1,0,1,1,0,0,0.05,3.49,0.05,2.49,0.047
426951,Eintracht Frankfurt,2016-02-06,home,-3,0,13,1,3,1,0,0,2,0,1,0,0.077,3.49,0.154,2.82,-0.047
426951,Stuttgart,2016-02-06,away,3,0,13,0,1,0,0,0,1,1,3,0,0.0,3.49,0.077,2.49,0.047
426952,Schalke,2016-02-06,home,0,0,24,1,2,3,0,0,7,2,1,1,0.125,3.49,0.292,2.4,0.077
426952,Wolfsburg,2016-02-06,away,0,0,24,0,1,0,0,0,4,0,2,0,0.0,3.49,0.167,2.94,-0.077
426952,Schalke,2016-02-06,home,1,0,9,1,2,0,1,0,3,0,4,1,0.0,3.49,0.333,2.4,0.077
426952,Wolfsburg,2016-02-06,away,-1,0,9,0,3,0,1,0,0,0,2,0,0.0,3.49,0.0,2.94,-0.077
426952,Schalke,2016-02-06,home,2,0,51,1,10,3,1,0,5,0,9,1,0.059,3.49,0.098,2.4,0.077
426952,Wolfsburg,2016-02-06,away,-2,0,51,0,8,5,2,0,7,0,10,0,0.098,3.49,0.137,2.94,-0.077
426952,Schalke,2016-02-06,home,3,0,2,0,1,0,0,0,0,0,0,0,0.0,3.49,0.0,2.4,0.077
426952,Wolfsburg,2016-02-06,away,-3,0,2,0,0,1,0,0,2,0,1,0,0.5,3.49,1.0,2.94,-0.077
426953,B. Monchengladbach,2016-02-05,home,0,0,12,1,1,0,0,0,3,1,3,1,0.0,4.16,0.25,1.7,0.37
426953,Werder Bremen,2016-02-05,away,0,0,12,0,3,1,0,0,1,1,1,0,0.083,4.16,0.083,4.59,-0.37
426953,B. Monchengladbach,2016-02-05,home,1,0,15,1,4,0,1,0,4,0,1,0,0.0,4.16,0.267,1.7,0.37
426953,Werder Bremen,2016-02-05,away,-1,0,15,0,1,2,0,0,4,1,4,1,0.133,4.16,0.267,4.59,-0.37
426953,B. Monchengladbach,2016-02-05,home,2,0,30,2,6,2,0,0,6,1,4,1,0.067,4.16,0.2,1.7,0.37
426953,Werder Bremen,2016-02-05,away,-2,0,30,0,4,2,1,0,6,2,6,2,0.067,4.16,0.2,4.59,-0.37
426953,B. Monchengladbach,2016-02-05,home,3,0,22,1,2,0,0,0,4,0,3,0,0.0,4.16,0.182,1.7,0.37
426953,Werder Bremen,2016-02-05,away,-3,0,22,1,3,2,1,0,4,0,2,0,0.091,4.16,0.182,4.59,-0.37
426953,B. Monchengladbach,2016-02-05,home,4,0,1,0,0,0,0,0,0,0,0,1,0.0,4.16,0.0,1.7,0.37
426953,Werder Bremen,2016-02-05,away,-4,0,1,0,0,0,0,0,0,0,0,0,0.0,4.16,0.0,4.59,-0.37
426954,Wolfsburg,2016-01-31,home,0,0,84,1,10,5,3,0,17,3,11,1,0.06,4.07,0.202,1.6,0.445
426954,FC Koln,2016-01-31,away,0,0,84,0,11,4,1,0,7,3,10,2,0.048,4.07,0.083,5.57,-0.445
426954,Wolfsburg,2016-01-31,home,1,0,6,0,1,0,0,0,0,0,0,0,0.0,4.07,0.0,1.6,0.445
426954,FC Koln,2016-01-31,away,-1,0,6,1,0,1,0,0,4,0,1,0,0.167,4.07,0.667,5.57,-0.445
426955,Bayern Munich,2016-01-31,home,0,0,32,1,4,2,1,0,10,0,4,1,0.062,11.99,0.312,1.09,0.878
426955,Hoffenheim,2016-01-31,away,0,0,32,0,4,0,1,0,0,2,4,0,0.0,11.99,0.0,25.28,-0.878
426955,Bayern Munich,2016-01-31,home,1,0,30,1,3,8,0,0,14,1,3,1,0.267,11.99,0.467,1.09,0.878
426955,Hoffenheim,2016-01-31,away,-1,0,30,0,3,1,0,0,3,4,3,1,0.033,11.99,0.1,25.28,-0.878
426955,Bayern Munich,2016-01-31,home,2,0,25,0,3,0,0,0,6,1,4,1,0.0,11.99,0.24,1.09,0.878
426955,Hoffenheim,2016-01-31,away,-2,0,25,0,4,1,0,0,2,1,3,1,0.04,11.99,0.08,25.28,-0.878
426956,Mainz,2016-01-29,home,0,0,21,1,1,1,0,0,2,1,0,1,0.048,3.53,0.095,2.4,0.073
426956,B. Monchengladbach,2016-01-29,away,0,0,21,0,0,1,0,0,1,0,1,0,0.048,3.53,0.048,2.91,-0.073
426956,Mainz,2016-01-29,home,1,0,72,0,11,7,0,0,11,5,11,0,0.097,3.53,0.153,2.4,0.073
426956,B. Monchengladbach,2016-01-29,away,-1,0,72,0,11,3,2,0,11,1,11,2,0.042,3.53,0.153,2.91,-0.073
426957,Augsburg,2016-01-30,home,0,0,92,0,16,4,2,0,7,5,8,2,0.043,3.62,0.076,1.96,0.252
426957,Eintracht Frankfurt,2016-01-30,away,0,0,92,0,8,2,2,0,12,2,16,2,0.022,3.62,0.13,3.88,-0.252
426958,Dortmund,2016-01-30,home,0,0,77,1,13,2,3,0,10,3,15,3,0.026,5.66,0.13,1.28,0.698
426958,Ingolstadt,2016-01-30,away,0,0,77,0,15,1,2,0,4,4,13,2,0.013,5.66,0.052,12.02,-0.698
426958,Dortmund,2016-01-30,home,1,0,6,1,2,2,1,0,1,0,0,0,0.333,5.66,0.167,1.28,0.698
426958,Ingolstadt,2016-01-30,away,-1,0,6,0,0,0,0,0,0,0,2,0,0.0,5.66,0.0,12.02,-0.698
426958,Dortmund,2016-01-30,home,2,0,3,0,0,0,0,0,0,0,3,0,0.0,5.66,0.0,1.28,0.698
426958,Ingolstadt,2016-01-30,away,-2,0,3,0,3,0,0,0,1,0,0,0,0.0,5.66,0.333,12.02,-0.698
426959,Darmstadt,2016-01-30,home,0,0,43,0,6,1,0,0,0,0,7,1,0.023,3.41,0.0,3.14,-0.114
426959,Schalke,2016-01-30,away,0,0,43,1,7,3,0,0,3,0,7,2,0.07,3.41,0.07,2.31,0.114
426959,Darmstadt,2016-01-30,home,-1,0,8,0,2,0,0,0,0,0,1,0,0.0,3.41,0.0,3.14,-0.114
426959,Schalke,2016-01-30,away,1,0,8,1,1,2,0,0,2,0,2,0,0.25,3.41,0.25,2.31,0.114
426959,Darmstadt,2016-01-30,home,-2,0,38,0,5,1,3,0,6,5,11,0,0.026,3.41,0.158,3.14,-0.114
426959,Schalke,2016-01-30,away,2,0,38,0,9,4,2,0,6,2,5,0,0.105,3.41,0.158,2.31,0.114
426960,Stuttgart,2016-01-30,home,0,0,78,2,10,9,1,0,21,1,14,2,0.115,0.0,0.269,0.0,-0.114
426960,Hamburger SV,2016-01-30,away,0,0,78,0,14,4,2,0,8,6,10,5,0.051,0.0,0.103,0.0,0.114
426960,Stuttgart,2016-01-30,home,1,0,9,0,2,1,0,0,3,3,0,1,0.111,0.0,0.333,0.0,-0.114
426960,Hamburger SV,2016-01-30,away,-1,0,9,1,0,0,1,0,4,2,2,0,0.0,0.0,0.444,0.0,0.114
426961,Bayer Leverkusen,2016-01-30,home,0,0,44,1,3,3,0,0,8,1,12,3,0.068,5.96,0.182,1.28,0.687
426961,Hannover,2016-01-30,away,0,0,44,0,11,3,1,0,5,2,3,0,0.068,5.96,0.114,10.64,-0.687
426961,Bayer Leverkusen,2016-01-30,home,1,0,18,1,2,2,0,0,4,0,3,1,0.111,5.96,0.222,1.28,0.687
426961,Hannover,2016-01-30,away,-1,0,18,0,3,0,1,0,0,1,2,0,0.0,5.96,0.0,10.64,-0.687
426961,Bayer Leverkusen,2016-01-30,home,2,0,23,1,3,1,0,0,1,1,4,1,0.043,5.96,0.043,1.28,0.687
426961,Hannover,2016-01-30,away,-2,0,23,0,4,3,1,0,2,0,3,1,0.13,5.96,0.087,10.64,-0.687
426961,Bayer Leverkusen,2016-01-30,home,3,0,0,0,0,0,0,0,0,0,1,0,0.0,5.96,0.0,1.28,0.687
426961,Hannover,2016-01-30,away,-3,0,0,0,1,0,0,0,0,0,0,0,0.0,5.96,0.0,10.64,-0.687
426962,Werder Bremen,2016-01-30,home,0,0,43,0,7,2,0,0,8,0,7,1,0.047,3.34,0.186,2.5,0.054
426962,Hertha Berlin,2016-01-30,away,0,0,43,1,7,4,1,0,5,2,7,0,0.093,3.34,0.116,2.89,-0.054
426962,Werder Bremen,2016-01-30,home,-1,0,14,1,4,1,1,0,2,1,1,0,0.071,3.34,0.143,2.5,0.054
426962,Hertha Berlin,2016-01-30,away,1,0,14,2,1,2,1,0,5,0,5,0,0.143,3.34,0.357,2.89,-0.054
426962,Werder Bremen,2016-01-30,home,-2,0,27,2,8,3,2,0,6,0,6,0,0.111,3.34,0.222,2.5,0.054
426962,Hertha Berlin,2016-01-30,away,2,0,27,0,6,0,1,0,1,1,8,1,0.0,3.34,0.037,2.89,-0.054
426963,Ingolstadt,2016-01-23,home,0,0,41,1,9,2,0,0,8,1,8,0,0.049,3.15,0.195,2.41,0.104
426963,Mainz,2016-01-23,away,0,0,41,0,8,0,0,0,2,3,9,3,0.0,3.15,0.049,3.22,-0.104
426963,Ingolstadt,2016-01-23,home,1,0,53,0,11,1,2,0,1,3,8,2,0.019,3.15,0.019,2.41,0.104
426963,Mainz,2016-01-23,away,-1,0,53,0,8,1,2,0,5,0,12,3,0.019,3.15,0.094,3.22,-0.104
426964,Hoffenheim,2016-01-23,home,0,0,58,1,9,2,1,0,2,4,10,2,0.034,3.91,0.034,4.91,-0.381
426964,Bayer Leverkusen,2016-01-23,away,0,0,58,0,10,4,1,0,9,1,10,2,0.069,3.91,0.155,1.71,0.381
426964,Hoffenheim,2016-01-23,home,1,0,34,0,6,0,1,0,3,3,5,1,0.0,3.91,0.088,4.91,-0.381
426964,Bayer Leverkusen,2016-01-23,away,-1,0,34,1,5,5,1,0,8,1,6,0,0.147,3.91,0.235,1.71,0.381
426965,Hamburger SV,2016-01-22,home,0,0,44,0,10,2,3,0,4,0,4,2,0.045,0.0,0.091,0.0,-0.381
426965,Bayern Munich,2016-01-22,away,0,0,44,2,4,4,0,0,9,1,10,1,0.091,0.0,0.205,0.0,0.381
426965,Hamburger SV,2016-01-22,home,-1,0,44,1,10,0,1,0,3,3,8,1,0.0,0.0,0.068,0.0,-0.381
426965,Bayern Munich,2016-01-22,away,1,0,44,0,7,3,2,0,11,0,11,0,0.068,0.0,0.25,0.0,0.381
426966,B. Monchengladbach,2016-01-23,home,0,0,41,0,4,1,0,0,1,0,5,1,0.024,4.7,0.024,5.78,-0.481
426966,Dortmund,2016-01-23,away,0,0,41,1,4,0,0,0,5,0,4,3,0.0,4.7,0.122,1.53,0.481
426966,B. Monchengladbach,2016-01-23,home,-1,0,24,0,3,2,1,0,4,1,3,2,0.083,4.7,0.167,5.78,-0.481
426966,Dortmund,2016-01-23,away,1,0,24,2,3,0,1,0,6,1,3,1,0.0,4.7,0.25,1.53,0.481
426966,B. Monchengladbach,2016-01-23,home,-2,0,21,1,4,0,0,0,4,0,2,0,0.0,4.7,0.19,5.78,-0.481
426966,Dortmund,2016-01-23,away,2,0,21,0,2,1,0,0,0,1,4,0,0.048,4.7,0.0,1.53,0.481
426967,Hertha Berlin,2016-01-23,home,0,0,92,0,14,6,2,0,12,5,19,2,0.065,3.35,0.13,2.1,0.208
426967,Augsburg,2016-01-23,away,0,0,92,0,19,2,3,0,12,2,14,3,0.022,3.35,0.13,3.73,-0.208
426968,Hannover,2016-01-23,home,0,0,24,1,4,1,1,0,8,1,6,0,0.042,3.26,0.333,2.31,0.13
426968,Darmstadt,2016-01-23,away,0,0,24,1,6,0,1,0,6,1,4,0,0.0,3.26,0.25,3.3,-0.13
426968,Hannover,2016-01-23,home,-1,0,45,0,6,5,1,0,4,1,8,2,0.111,3.26,0.089,2.31,0.13
426968,Hannover,2016-01-23,home,1,0,18,0,3,0,0,0,1,1,7,1,0.0,3.26,0.056,2.31,0.13
426968,Darmstadt,2016-01-23,away,1,0,45,0,7,2,2,0,3,2,6,1,0.044,3.26,0.067,3.3,-0.13
426968,Darmstadt,2016-01-23,away,-1,0,18,1,7,2,2,0,4,1,3,0,0.111,3.26,0.222,3.3,-0.13
426969,FC Koln,2016-01-23,home,0,0,32,1,1,0,0,0,2,2,3,0,0.0,3.49,0.062,2.07,0.208
426969,Stuttgart,2016-01-23,away,0,0,32,1,3,4,1,0,6,0,1,2,0.125,3.49,0.188,3.63,-0.208
426969,FC Koln,2016-01-23,home,-1,0,32,0,6,2,0,0,3,2,3,0,0.062,3.49,0.094,2.07,0.208
426969,FC Koln,2016-01-23,home,1,0,14,0,0,4,0,0,4,1,1,2,0.286,3.49,0.286,2.07,0.208
426969,Stuttgart,2016-01-23,away,1,0,32,1,3,1,0,0,7,0,6,0,0.031,3.49,0.219,3.63,-0.208
426969,Stuttgart,2016-01-23,away,-1,0,14,1,1,0,0,0,3,0,0,1,0.0,3.49,0.214,3.63,-0.208
426969,FC Koln,2016-01-23,home,-2,0,9,0,1,2,0,0,6,0,4,0,0.222,3.49,0.667,2.07,0.208
426969,Stuttgart,2016-01-23,away,2,0,9,0,4,0,0,0,0,3,1,1,0.0,3.49,0.0,3.63,-0.208
426970,Eintracht Frankfurt,2016-01-24,home,0,0,43,2,6,0,1,0,5,5,7,1,0.0,3.54,0.116,3.35,-0.164
426970,Wolfsburg,2016-01-24,away,0,0,43,1,7,3,0,0,11,1,6,2,0.07,3.54,0.256,2.16,0.164
426970,Eintracht Frankfurt,2016-01-24,home,-1,0,39,1,6,3,1,0,6,3,10,2,0.077,3.54,0.154,3.35,-0.164
426970,Eintracht Frankfurt,2016-01-24,home,1,0,5,0,1,0,0,0,1,0,2,0,0.0,3.54,0.2,3.35,-0.164
426970,Wolfsburg,2016-01-24,away,1,0,39,0,10,0,0,0,6,2,6,0,0.0,3.54,0.154,2.16,0.164
426970,Wolfsburg,2016-01-24,away,-1,0,5,1,2,0,0,0,1,0,1,0,0.0,3.54,0.2,2.16,0.164
426971,Schalke,2016-01-24,home,0,0,12,1,1,1,0,0,6,2,2,0,0.083,3.99,0.5,1.7,0.384
426971,Werder Bremen,2016-01-24,away,0,0,12,1,2,1,0,0,4,0,1,0,0.083,3.99,0.333,4.9,-0.384
426971,Schalke,2016-01-24,home,-1,0,34,0,5,9,1,0,5,0,5,0,0.265,3.99,0.147,1.7,0.384
426971,Schalke,2016-01-24,home,1,0,32,0,7,2,0,0,6,0,6,2,0.062,3.99,0.188,1.7,0.384
426971,Werder Bremen,2016-01-24,away,1,0,34,1,5,0,2,0,5,1,5,0,0.0,3.99,0.147,4.9,-0.384
426971,Werder Bremen,2016-01-24,away,-1,0,32,1,6,0,1,0,7,1,7,0,0.0,3.99,0.219,4.9,-0.384
426971,Schalke,2016-01-24,home,-2,0,4,0,1,1,0,0,2,1,0,0,0.25,3.99,0.5,1.7,0.384
426971,Werder Bremen,2016-01-24,away,2,0,4,0,0,0,0,0,1,1,1,0,0.0,3.99,0.25,4.9,-0.384
426972,Hertha Berlin,2015-12-20,home,0,0,34,1,2,3,0,0,3,0,2,0,0.088,3.34,0.088,2.19,0.168
426972,Mainz,2015-12-20,away,0,0,34,0,2,0,0,0,0,0,2,1,0.0,3.34,0.0,3.47,-0.168
426972,Hertha Berlin,2015-12-20,home,1,0,17,1,2,1,0,0,3,0,2,1,0.059,3.34,0.176,2.19,0.168
426972,Mainz,2015-12-20,away,-1,0,17,0,2,0,0,0,0,2,2,0,0.0,3.34,0.0,3.47,-0.168
426972,Hertha Berlin,2015-12-20,home,2,0,35,0,10,2,0,0,1,0,7,1,0.057,3.34,0.029,2.19,0.168
426972,Mainz,2015-12-20,away,-2,0,35,0,7,2,0,0,4,1,10,0,0.057,3.34,0.114,3.47,-0.168
426973,Schalke,2015-12-18,home,0,0,28,1,3,0,0,0,6,1,3,1,0.0,4.08,0.214,1.66,0.409
426973,Hoffenheim,2015-12-18,away,0,0,28,0,3,0,0,0,4,1,3,1,0.0,4.08,0.143,5.17,-0.409
426973,Schalke,2015-12-18,home,1,0,64,0,11,3,1,0,10,0,8,2,0.047,4.08,0.156,1.66,0.409
426973,Hoffenheim,2015-12-18,away,-1,0,64,0,8,1,2,0,14,1,13,1,0.016,4.08,0.219,5.17,-0.409
426974,Ingolstadt,2015-12-19,home,0,0,73,0,11,4,0,0,7,1,14,2,0.055,3.58,0.096,4.84,-0.349
426974,Bayer Leverkusen,2015-12-19,away,0,0,73,1,14,3,1,0,8,2,11,2,0.041,3.58,0.11,1.8,0.349
426974,Ingolstadt,2015-12-19,home,-1,0,21,0,1,2,2,0,4,0,3,0,0.095,3.58,0.19,4.84,-0.349
426974,Bayer Leverkusen,2015-12-19,away,1,0,21,0,3,0,2,0,1,1,2,1,0.0,3.58,0.048,1.8,0.349
426975,Hannover,2015-12-19,home,0,0,40,0,3,1,0,0,3,5,4,1,0.025,6.52,0.075,14.48,-0.751
426975,Bayern Munich,2015-12-19,away,0,0,40,1,4,5,0,0,12,1,3,0,0.125,6.52,0.3,1.22,0.751
426975,Hannover,2015-12-19,home,-1,0,50,0,5,4,0,0,3,5,4,3,0.08,6.52,0.06,14.48,-0.751
426975,Bayern Munich,2015-12-19,away,1,0,50,0,4,0,0,0,8,0,5,1,0.0,6.52,0.16,1.22,0.751
426976,FC Koln,2015-12-19,home,0,0,25,1,3,1,1,0,2,0,4,1,0.04,4.5,0.08,6.0,-0.5
426976,Dortmund,2015-12-19,away,0,0,25,1,4,3,0,0,5,0,3,0,0.12,4.5,0.2,1.5,0.5
426976,FC Koln,2015-12-19,home,-1,0,62,1,7,5,1,0,12,2,11,3,0.081,4.5,0.194,6.0,-0.5
426976,FC Koln,2015-12-19,home,1,0,3,0,0,0,1,0,0,0,1,0,0.0,4.5,0.0,6.0,-0.5
426976,Dortmund,2015-12-19,away,1,0,62,0,10,3,1,0,9,4,7,0,0.048,4.5,0.145,1.5,0.5
426976,Dortmund,2015-12-19,away,-1,0,3,0,1,0,0,0,0,0,0,0,0.0,4.5,0.0,1.5,0.5
426977,Hamburger SV,2015-12-19,home,0,0,76,0,11,3,0,0,10,6,12,3,0.039,3.34,0.132,2.35,0.106
426977,Augsburg,2015-12-19,away,0,0,76,1,12,5,2,0,16,1,12,1,0.066,3.34,0.211,3.13,-0.106
426977,Hamburger SV,2015-12-19,home,-1,0,15,0,2,1,0,0,4,0,2,0,0.067,3.34,0.267,2.35,0.106
426977,Augsburg,2015-12-19,away,1,0,15,0,2,1,0,0,0,1,2,0,0.067,3.34,0.0,3.13,-0.106
426978,B. Monchengladbach,2015-12-20,home,0,0,28,0,5,1,0,0,4,0,4,0,0.036,4.22,0.143,1.56,0.477
426978,B. Monchengladbach,2015-12-20,home,0,1,23,2,2,0,1,0,3,1,9,1,0.0,4.22,0.13,1.56,0.477
426978,Darmstadt,2015-12-20,away,0,0,28,1,4,3,0,0,6,1,6,1,0.107,4.22,0.214,6.11,-0.477
426978,Darmstadt,2015-12-20,away,0,-1,23,0,8,0,1,0,4,0,2,1,0.0,4.22,0.174,6.11,-0.477
426978,B. Monchengladbach,2015-12-20,home,-1,0,7,0,0,0,0,0,0,0,2,0,0.0,4.22,0.0,1.56,0.477
426978,B. Monchengladbach,2015-12-20,home,-1,1,6,1,1,0,0,1,2,0,1,0,0.0,4.22,0.333,1.56,0.477
426978,B. Monchengladbach,2015-12-20,home,1,1,21,0,3,0,0,0,4,3,3,1,0.0,4.22,0.19,1.56,0.477
426978,Darmstadt,2015-12-20,away,1,0,7,0,2,0,0,0,0,0,0,0,0.0,4.22,0.0,6.11,-0.477
426978,Darmstadt,2015-12-20,away,1,-1,6,0,0,0,1,0,0,1,1,0,0.0,4.22,0.0,6.11,-0.477
426978,Darmstadt,2015-12-20,away,-1,-1,21,1,3,2,2,0,5,0,3,0,0.095,4.22,0.238,6.11,-0.477
426979,Stuttgart,2015-12-19,home,0,0,21,1,2,1,0,0,2,1,1,0,0.048,3.65,0.095,3.52,-0.201
426979,Wolfsburg,2015-12-19,away,0,0,21,1,1,0,0,0,4,1,2,1,0.0,3.65,0.19,2.06,0.201
426979,Stuttgart,2015-12-19,home,-1,0,5,1,0,0,0,0,2,0,0,1,0.0,3.65,0.4,3.52,-0.201
426979,Stuttgart,2015-12-19,home,1,0,14,1,2,0,0,0,3,2,2,1,0.0,3.65,0.214,3.52,-0.201
426979,Wolfsburg,2015-12-19,away,1,0,5,0,0,0,0,0,0,0,0,0,0.0,3.65,0.0,2.06,0.201
426979,Wolfsburg,2015-12-19,away,-1,0,14,0,2,0,0,0,4,1,2,0,0.0,3.65,0.286,2.06,0.201
426979,Stuttgart,2015-12-19,home,2,0,19,0,2,0,1,0,2,1,3,2,0.0,3.65,0.105,3.52,-0.201
426979,Stuttgart,2015-12-19,home,2,1,24,0,1,0,2,1,0,2,4,0,0.0,3.65,0.0,3.52,-0.201
426979,Wolfsburg,2015-12-19,away,-2,0,19,0,3,2,1,0,2,1,2,2,0.105,3.65,0.105,2.06,0.201
426979,Wolfsburg,2015-12-19,away,-2,-1,24,0,4,1,0,0,7,0,1,0,0.042,3.65,0.292,2.06,0.201
426980,Eintracht Frankfurt,2015-12-19,home,0,0,45,1,7,2,2,0,5,2,11,3,0.044,3.5,0.111,2.22,0.141
426980,Werder Bremen,2015-12-19,away,0,0,45,1,11,1,1,0,6,2,7,5,0.022,3.5,0.133,3.23,-0.141
426980,Eintracht Frankfurt,2015-12-19,home,-1,0,0,1,0,0,0,0,1,0,0,0,0.0,3.5,0.0,2.22,0.141
426980,Eintracht Frankfurt,2015-12-19,home,1,0,44,0,6,4,1,0,10,1,7,3,0.091,3.5,0.227,2.22,0.141
426980,Werder Bremen,2015-12-19,away,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.5,0.0,3.23,-0.141
426980,Werder Bremen,2015-12-19,away,-1,0,44,0,7,2,4,0,5,2,6,1,0.045,3.5,0.114,3.23,-0.141
426981,Werder Bremen,2015-12-12,home,0,0,17,1,4,1,1,0,2,0,2,1,0.059,3.33,0.118,2.64,0.014
426981,FC Koln,2015-12-12,away,0,0,17,0,2,1,0,0,3,0,4,0,0.059,3.33,0.176,2.74,-0.014
426981,Werder Bremen,2015-12-12,home,1,0,72,0,13,5,2,0,7,2,6,0,0.069,3.33,0.097,2.64,0.014
426981,FC Koln,2015-12-12,away,-1,0,72,1,6,3,2,0,9,4,13,2,0.042,3.33,0.125,2.74,-0.014
426982,Bayer Leverkusen,2015-12-12,home,0,0,30,1,2,2,0,0,2,2,7,1,0.067,3.94,0.067,1.83,0.305
