"Date","HomeTeam","AwayTeam","HomeBet","DrawBet","AwayBet","Weighted.Win.Prob.Home","HomeTeam.espn","AwayTeam.espn"
"13 Sep 2014","Bayern Munich","Stuttgart",1.17,8.1,15.23,0.789040972888642,"Bayern Munich","VfB Stuttgart"
"13 Sep 2014","Dortmund","Freiburg",1.3,5.8,9.9,0.668220668220668,"Borussia Dortmund","SC Freiburg"
"13 Sep 2014","Hertha Berlin","Mainz",2.21,3.38,3.36,0.154869640163758,"Hertha Berlin","Mainz"
"13 Sep 2014","Hoffenheim","Wolfsburg",2.45,3.54,2.82,0.0535533362281082,"TSG Hoffenheim","VfL Wolfsburg"
"13 Sep 2014","Paderborn","FC Koln",2.91,3.32,2.5,-0.0563573883161512,"SC Paderborn 07","FC Cologne"
"12 Sep 2014","Bayer Leverkusen","Werder Bremen",1.34,5.37,9.03,0.63552668550933,"Bayer Leverkusen","Werder Bremen"
"31 Aug 2014","Freiburg","B. Monchengladbach",3.12,3.44,2.27,-0.120015813848413,"SC Freiburg","Borussia Monchengladbach"
"31 Aug 2014","Mainz","Hannover",2.15,3.42,3.37,0.168380374025257,"Mainz","Hannover 96"
"30 Aug 2014","Schalke","Bayern Munich",6.58,4.53,1.47,-0.52829642495296,"Schalke 04","Bayern Munich"
"30 Aug 2014","Bayer Leverkusen","Hertha Berlin",1.4,4.76,7.75,0.585253456221198,"Bayer Leverkusen","Hertha Berlin"
"30 Aug 2014","Hamburger SV","Paderborn",1.65,3.94,5.31,0.41773668892313,"Hamburg SV","SC Paderborn 07"
"30 Aug 2014","Stuttgart","FC Koln",2.1,3.45,3.44,0.185492801771871,"VfB Stuttgart","FC Cologne"
"30 Aug 2014","Werder Bremen","Hoffenheim",3.46,3.57,2.07,-0.194074446399151,"Werder Bremen","TSG Hoffenheim"
"30 Aug 2014","Wolfsburg","Eintracht Frankfurt",1.62,4.13,5.14,0.422731421434405,"VfL Wolfsburg","Eintracht Frankfurt"
"29 Aug 2014","Augsburg","Dortmund",5.2,3.87,1.65,-0.413752913752914,"FC Augsburg","Borussia Dortmund"
"24 Aug 2014","B. Monchengladbach","Stuttgart",1.9,3.65,3.94,0.272508682874699,"Borussia Monchengladbach","VfB Stuttgart"
"24 Aug 2014","Paderborn","Mainz",3.08,3.42,2.29,-0.112005898032099,"SC Paderborn 07","Mainz"
"23 Aug 2014","Dortmund","Bayer Leverkusen",1.66,4.04,4.88,0.397491605767332,"Borussia Dortmund","Bayer Leverkusen"
"23 Aug 2014","FC Koln","Hamburger SV",1.98,3.53,3.76,0.239093058241994,"FC Cologne","Hamburg SV"
"23 Aug 2014","Eintracht Frankfurt","Freiburg",1.93,3.6,3.88,0.26040275626302,"Eintracht Frankfurt","SC Freiburg"
"23 Aug 2014","Hannover","Schalke",3.06,3.46,2.28,-0.111799105607155,"Hannover 96","Schalke 04"
"23 Aug 2014","Hertha Berlin","Werder Bremen",1.97,3.51,3.86,0.248546855685016,"Hertha Berlin","Werder Bremen"
"23 Aug 2014","Hoffenheim","Augsburg",1.92,3.59,3.93,0.266380407124682,"TSG Hoffenheim","FC Augsburg"
"22 Aug 2014","Bayern Munich","Wolfsburg",1.26,6.29,10.77,0.700800282972985,"Bayern Munich","VfL Wolfsburg"
"23 May 2016","Nurnberg","Eintracht Frankfurt",2.92,3.25,2.53,-0.05279116357139,"Nurnberg","Eintracht Frankfurt"
"19 May 2016","Eintracht Frankfurt","Nurnberg",1.99,3.41,4.02,0.253756343908598,"Eintracht Frankfurt","Nurnberg"
"14 May 2016","Augsburg","Hamburger SV",0,0,0,NA,"FC Augsburg","Hamburg SV"
"14 May 2016","Bayer Leverkusen","Ingolstadt",1.65,4.22,5.04,0.407647907647908,"Bayer Leverkusen","FC Ingolstadt 04"
"14 May 2016","Bayern Munich","Hannover",1.1,12.09,22.36,0.864368189949585,"Bayern Munich","Hannover 96"
"14 May 2016","Darmstadt","B. Monchengladbach",3.76,3.93,1.92,-0.254875886524823,"SV Darmstadt 98","Borussia Monchengladbach"
"14 May 2016","Dortmund","FC Koln",1.24,7.11,10.61,0.712200906022924,"Borussia Dortmund","FC Cologne"
"14 May 2016","Hoffenheim","Schalke",3.49,4.08,1.97,-0.221081261908571,"TSG Hoffenheim","Schalke 04"
"14 May 2016","Mainz","Hertha Berlin",2.01,3.55,3.8,0.234354543074103,"Mainz","Hertha Berlin"
"14 May 2016","Werder Bremen","Eintracht Frankfurt",1.91,3.85,3.92,0.268458168607757,"Werder Bremen","Eintracht Frankfurt"
"14 May 2016","Wolfsburg","Stuttgart",2.12,4.13,3.06,0.144900727586632,"VfL Wolfsburg","VfB Stuttgart"
"07 May 2016","FC Koln","Werder Bremen",2.93,3.79,2.31,-0.0916035045727879,"FC Cologne","Werder Bremen"
"07 May 2016","B. Monchengladbach","Bayer Leverkusen",1.77,4.11,4.27,0.330779713941703,"Borussia Monchengladbach","Bayer Leverkusen"
"07 May 2016","Eintracht Frankfurt","Dortmund",6.65,4.94,1.46,-0.534555566999691,"Eintracht Frankfurt","Borussia Dortmund"
"07 May 2016","Hamburger SV","Wolfsburg",2.59,3.45,2.75,0.0224640224640225,"Hamburg SV","VfL Wolfsburg"
"07 May 2016","Hannover","Hoffenheim",2.84,3.67,2.42,-0.0611104644395297,"Hannover 96","TSG Hoffenheim"
"07 May 2016","Hertha Berlin","Darmstadt",1.84,3.69,4.47,0.319764614337127,"Hertha Berlin","SV Darmstadt 98"
"07 May 2016","Ingolstadt","Bayern Munich",14.73,6.26,1.23,-0.745119467487954,"FC Ingolstadt 04","Bayern Munich"
"07 May 2016","Schalke","Augsburg",1.69,4.21,4.76,0.381631942717916,"Schalke 04","FC Augsburg"
"07 May 2016","Stuttgart","Mainz",2.12,3.86,3.24,0.163056137898905,"VfB Stuttgart","Mainz"
"02 May 2016","Werder Bremen","Stuttgart",1.91,3.92,3.76,0.257602762615573,"Werder Bremen","VfB Stuttgart"
"30 Apr 2016","Bayer Leverkusen","Hertha Berlin",1.59,4.09,5.94,0.460580649259895,"Bayer Leverkusen","Hertha Berlin"
"30 Apr 2016","Bayern Munich","B. Monchengladbach",0,0,0,NA,"Bayern Munich","Borussia Monchengladbach"
"30 Apr 2016","Darmstadt","Eintracht Frankfurt",2.53,3.3,2.9,0.0504293307891509,"SV Darmstadt 98","Eintracht Frankfurt"
"30 Apr 2016","Dortmund","Wolfsburg",1.36,5.33,8.27,0.614375133366527,"Borussia Dortmund","VfL Wolfsburg"
"30 Apr 2016","Hannover","Schalke",4.24,4.03,1.79,-0.322810161273321,"Hannover 96","Schalke 04"
"30 Apr 2016","Hoffenheim","Ingolstadt",0,0,0,NA,"TSG Hoffenheim","FC Ingolstadt 04"
"30 Apr 2016","Mainz","Hamburger SV",1.71,3.96,4.9,0.380713688984366,"Mainz","Hamburg SV"
"29 Apr 2016","Augsburg","FC Koln",2.58,3.35,2.8,0.030454042081949,"FC Augsburg","FC Cologne"
"24 Apr 2016","Eintracht Frankfurt","Mainz",3.06,3.51,2.31,-0.106103047279518,"Eintracht Frankfurt","Mainz"
"24 Apr 2016","B. Monchengladbach","Hoffenheim",1.59,4.47,5.37,0.442711078317698,"Borussia Monchengladbach","TSG Hoffenheim"
"23 Apr 2016","Schalke","Bayer Leverkusen",0,0,0,NA,"Schalke 04","Bayer Leverkusen"
"23 Apr 2016","FC Koln","Darmstadt",1.93,3.43,4.26,0.283392930988348,"FC Cologne","SV Darmstadt 98"
"23 Apr 2016","Hertha Berlin","Bayern Munich",9.7,4.8,1.37,-0.626834223794115,"Hertha Berlin","Bayern Munich"
"23 Apr 2016","Ingolstadt","Hannover",2.14,3.37,3.54,0.184803843919954,"FC Ingolstadt 04","Hannover 96"
"23 Apr 2016","Stuttgart","Dortmund",4.67,4.33,1.67,-0.384669632896947,"VfB Stuttgart","Borussia Dortmund"
"23 Apr 2016","Wolfsburg","Augsburg",1.85,3.71,4.23,0.304133921155198,"VfL Wolfsburg","FC Augsburg"
"22 Apr 2016","Hamburger SV","Werder Bremen",2.78,3.48,2.52,-0.0371131666095694,"Hamburg SV","Werder Bremen"
"17 Apr 2016","Mainz","FC Koln",2.08,3.5,3.61,0.203760920519923,"Mainz","FC Cologne"
"17 Apr 2016","Dortmund","Hamburger SV",1.45,4.61,7.27,0.552103590570602,"Borussia Dortmund","Hamburg SV"
"16 Apr 2016","Bayern Munich","Schalke",1.21,6.88,14.4,0.757001836547291,"Bayern Munich","Schalke 04"
"16 Apr 2016","Augsburg","Stuttgart",2.31,3.71,2.93,0.0916035045727879,"FC Augsburg","VfB Stuttgart"
"16 Apr 2016","Bayer Leverkusen","Eintracht Frankfurt",1.51,4.51,6.38,0.505511843716913,"Bayer Leverkusen","Eintracht Frankfurt"
"16 Apr 2016","Darmstadt","Ingolstadt",2.67,3.13,2.85,0.0236546422235364,"SV Darmstadt 98","FC Ingolstadt 04"
"16 Apr 2016","Hoffenheim","Hertha Berlin",2.52,3.33,2.9,0.0519978106185002,"TSG Hoffenheim","Hertha Berlin"
"16 Apr 2016","Werder Bremen","Wolfsburg",2.72,3.65,2.5,-0.0323529411764706,"Werder Bremen","VfL Wolfsburg"
"15 Apr 2016","Hannover","B. Monchengladbach",5.16,4.15,1.65,-0.412262156448203,"Hannover 96","Borussia Monchengladbach"
"10 Apr 2016","FC Koln","Bayer Leverkusen",2.89,3.34,2.51,-0.0523856132563174,"FC Cologne","Bayer Leverkusen"
"10 Apr 2016","Schalke","Dortmund",3.47,3.51,2.13,-0.181299130034772,"Schalke 04","Borussia Dortmund"
"09 Apr 2016","Wolfsburg","Mainz",2.2,3.47,3.35,0.156037991858887,"VfL Wolfsburg","Mainz"
"09 Apr 2016","Eintracht Frankfurt","Hoffenheim",2.43,3.45,2.95,0.0725395828973983,"Eintracht Frankfurt","TSG Hoffenheim"
"09 Apr 2016","Hamburger SV","Darmstadt",2.13,3.26,3.75,0.202816901408451,"Hamburg SV","SV Darmstadt 98"
"09 Apr 2016","Ingolstadt","B. Monchengladbach",0,0,0,NA,"FC Ingolstadt 04","Borussia Monchengladbach"
"09 Apr 2016","Stuttgart","Bayern Munich",10.53,6.11,1.28,-0.686283238366572,"VfB Stuttgart","Bayern Munich"
"09 Apr 2016","Werder Bremen","Augsburg",1.9,3.85,3.93,0.271862863265033,"Werder Bremen","FC Augsburg"
"08 Apr 2016","Hertha Berlin","Hannover",1.52,4.17,6.88,0.512545899632803,"Hertha Berlin","Hannover 96"
"03 Apr 2016","Hoffenheim","FC Koln",2.64,3.4,2.72,0.0111408199643494,"TSG Hoffenheim","FC Cologne"
"03 Apr 2016","B. Monchengladbach","Hertha Berlin",1.88,3.56,4.33,0.300968011399931,"Borussia Monchengladbach","Hertha Berlin"
"02 Apr 2016","Dortmund","Werder Bremen",1.22,6.78,13.21,0.74397190404686,"Borussia Dortmund","Werder Bremen"
"02 Apr 2016","Bayern Munich","Eintracht Frankfurt",1.1,9,26,0.870629370629371,"Bayern Munich","Eintracht Frankfurt"
"02 Apr 2016","Darmstadt","Stuttgart",3.14,3.49,2.29,-0.118209885127806,"SV Darmstadt 98","VfB Stuttgart"
"02 Apr 2016","Hannover","Hamburger SV",3.21,3.34,2.32,-0.119508003007842,"Hannover 96","Hamburg SV"
"02 Apr 2016","Ingolstadt","Schalke",2.88,3.26,2.57,-0.0418828361435366,"FC Ingolstadt 04","Schalke 04"
"02 Apr 2016","Mainz","Augsburg",2.14,3.38,3.59,0.188738187592742,"Mainz","FC Augsburg"
"01 Apr 2016","Bayer Leverkusen","Wolfsburg",1.99,3.6,3.84,0.242095896147404,"Bayer Leverkusen","VfL Wolfsburg"
"20 Mar 2016","Augsburg","Dortmund",5.92,4.14,1.58,-0.463992473486144,"FC Augsburg","Borussia Dortmund"
"20 Mar 2016","Stuttgart","Bayer Leverkusen",2.15,3.67,3.27,0.159305881516251,"VfB Stuttgart","Bayer Leverkusen"
"19 Mar 2016","Eintracht","Hannover",0,0,0,NA,"Eintracht Frankfurt","Hannover 96"
"19 Mar 2016","FC Koln","Bayern Munich",8.21,4.77,1.4,-0.592483034626762,"FC Cologne","Bayern Munich"
"19 Mar 2016","Hamburger SV","Hoffenheim",2.29,3.37,3.23,0.127083699487609,"Hamburg SV","TSG Hoffenheim"
"19 Mar 2016","Hertha Berlin","Ingolstadt",2.02,3.27,4.13,0.252918754345168,"Hertha Berlin","FC Ingolstadt 04"
"19 Mar 2016","Werder Bremen","Mainz",2.26,3.45,3.22,0.131918869895015,"Werder Bremen","Mainz"
"19 Mar 2016","Wolfsburg","Darmstadt",0,0,0,NA,"VfL Wolfsburg","SV Darmstadt 98"
"18 Mar 2016","Schalke","B. Monchengladbach",2.51,3.53,2.78,0.0386941442861647,"Schalke 04","Borussia Monchengladbach"
"13 Mar 2016","Dortmund","Mainz",1.35,5.15,9.13,0.631211715549065,"Borussia Dortmund","Mainz"
"13 Mar 2016","Bayern Leverkusen","Hamburger SV",0,0,0,NA,"Bayer Leverkusen","Hamburg SV"
"12 Mar 2016","Bayern Munich","Werder Bremen",1.1,10.83,23.65,0.866807610993657,"Bayern Munich","Werder Bremen"
"12 Mar 2016","B. Monchengladbach","Eintracht Frankfurt",1.51,4.55,6.23,0.501738011969428,"Borussia Monchengladbach","Eintracht Frankfurt"
"12 Mar 2016","Darmstadt","Augsburg",2.77,3.17,2.74,-0.00395267332472526,"SV Darmstadt 98","FC Augsburg"
"12 Mar 2016","Hannover","FC Koln",3.42,3.31,2.23,-0.156032832454829,"Hannover 96","FC Cologne"
"12 Mar 2016","Hoffenheim","Wolfsburg",3.45,3.7,2.07,-0.193236714975845,"TSG Hoffenheim","VfL Wolfsburg"
"12 Mar 2016","Ingolstadt","Stuttgart",3.03,3.35,2.41,-0.0849047560357695,"FC Ingolstadt 04","VfB Stuttgart"
"11 Mar 2016","Hertha Berlin","Schalke",2.53,3.27,2.93,0.0539599886684025,"Hertha Berlin","Schalke 04"
"06 Mar 2016","Hamburger SV","Hertha Berlin",2.74,3.14,2.78,0.00525127343380766,"Hamburg SV","Hertha Berlin"
"06 Mar 2016","Mainz","Darmstadt",1.77,3.56,5.1,0.36889332003988,"Mainz","SV Darmstadt 98"
"05 Mar 2016","Dortmund","Bayern Munich",3.2,3.48,2.27,-0.128028634361233,"Borussia Dortmund","Bayern Munich"
"05 Mar 2016","FC Koln","Schalke",2.58,3.28,2.85,0.03671970624235,"FC Cologne","Schalke 04"
"05 Mar 2016","Augsburg","Bayer Leverkusen",2.95,3.31,2.5,-0.0610169491525424,"FC Augsburg","Bayer Leverkusen"
"05 Mar 2016","Eintracht Frankfurt","Ingolstadt",2.62,3.12,2.94,0.0415433348912084,"Eintracht Frankfurt","FC Ingolstadt 04"
"05 Mar 2016","Stuttgart","Hoffenheim",1.81,4.02,4.15,0.311522332423617,"VfB Stuttgart","TSG Hoffenheim"
"05 Mar 2016","Werder Bremen","Hannover",1.64,4.17,5.27,0.420002776877864,"Werder Bremen","Hannover 96"
"05 Mar 2016","Wolfsburg","B. Monchengladbach",1.93,3.85,3.83,0.257038109281782,"VfL Wolfsburg","Borussia Monchengladbach"
"02 Mar 2016","B. Monchengladbach","Stuttgart",2.12,3.85,3.21,0.160171633456768,"Borussia Monchengladbach","VfB Stuttgart"
"02 Mar 2016","Bayer Leverkusen","Werder Bremen",1.57,4.39,5.68,0.460886337131067,"Bayer Leverkusen","Werder Bremen"
"02 Mar 2016","Bayern Munich","Mainz",1.14,8.55,20.14,0.827540549486925,"Bayern Munich","Mainz"
"02 Mar 2016","Darmstadt","Dortmund",6.39,4.06,1.57,-0.48044815246753,"SV Darmstadt 98","Borussia Dortmund"
"02 Mar 2016","Hertha Berlin","Eintracht Frankfurt",1.93,3.49,4.17,0.278326561548689,"Hertha Berlin","Eintracht Frankfurt"
"02 Mar 2016","Hoffenheim","Augsburg",2.22,3.55,3.19,0.136970826625999,"TSG Hoffenheim","FC Augsburg"
"02 Mar 2016","Schalke","Hamburger SV",1.84,3.61,4.46,0.319263014232794,"Schalke 04","Hamburg SV"
"01 Mar 2016","Ingolstadt","FC Koln",2.58,3.03,3.06,0.0607995136038911,"FC Ingolstadt 04","FC Cologne"
"01 Mar 2016","Hannover","Wolfsburg",4.17,3.6,1.91,-0.283752055946866,"Hannover 96","VfL Wolfsburg"
"28 Feb 2016","Eintracht Frankfurt","Schalke",2.62,3.46,2.66,0.00573953968891694,"Eintracht Frankfurt","Schalke 04"
"28 Feb 2016","Dortmund","Hoffenheim",1.26,6.28,11.53,0.70692052478696,"Borussia Dortmund","TSG Hoffenheim"
"28 Feb 2016","Mainz","Bayer Leverkusen",3.58,3.46,2.11,-0.194604040350552,"Mainz","Bayer Leverkusen"
"28 Feb 2016","Augsburg","B. Monchengladbach",2.97,3.54,2.37,-0.0852405915697055,"FC Augsburg","Borussia Monchengladbach"
"27 Feb 2016","Hamburger SV","Ingolstadt",2.39,3.07,3.33,0.118109741540704,"Hamburg SV","FC Ingolstadt 04"
"27 Feb 2016","Stuttgart","Hannover",0,0,0,NA,"VfB Stuttgart","Hannover 96"
"27 Feb 2016","Werder Bremen","Darmstadt",1.89,3.58,4.26,0.29435874506297,"Werder Bremen","SV Darmstadt 98"
"27 Feb 2016","Wolfsburg","Bayern Munich",8.17,4.8,1.41,-0.586820837348195,"VfL Wolfsburg","Bayern Munich"
"26 Feb 2016","FC Koln","Hertha Berlin",0,0,0,NA,"FC Cologne","Hertha Berlin"
"21 Feb 2016","Hannover","Augsburg",2.54,3.27,2.9,0.0488732011946782,"Hannover 96","FC Augsburg"
"21 Feb 2016","Schalke","Stuttgart",2.06,3.81,3.36,0.187817845584836,"Schalke 04","VfB Stuttgart"
"21 Feb 2016","Bayer Leverkusen","Dortmund",0,0,0,NA,"Bayer Leverkusen","Borussia Dortmund"
"20 Feb 2016","B. Monchengladbach","FC Koln",2.22,3.52,3.23,0.140852927230636,"Borussia Monchengladbach","FC Cologne"
"20 Feb 2016","Bayern Munich","Darmstadt",1.08,11.8,29.71,0.892267225151776,"Bayern Munich","SV Darmstadt 98"
"20 Feb 2016","Hertha Berlin","Wolfsburg",2.72,3.34,2.66,-0.00829279080053075,"Hertha Berlin","VfL Wolfsburg"
"20 Feb 2016","Hoffenheim","Mainz",2.51,3.37,2.88,0.0511841522797699,"TSG Hoffenheim","Mainz"
"20 Feb 2016","Ingolstadt","Werder Bremen",2.21,3.34,3.47,0.16430424974246,"FC Ingolstadt 04","Werder Bremen"
"19 Feb 2016","Eintracht Frankfurt","Hamburger SV",2.32,3.47,3.05,0.103165630299604,"Eintracht Frankfurt","Hamburg SV"
"14 Feb 2016","Augsburg","Bayern Munich",12.28,5.85,1.26,-0.712217568895093,"FC Augsburg","Bayern Munich"
"14 Feb 2016","Hamburger SV","B. Monchengladbach",3.47,3.55,2.12,-0.183513675167201,"Hamburg SV","Borussia Monchengladbach"
"13 Feb 2016","FC Koln","Eintracht Frankfurt",1.71,3.91,4.93,0.381955565045135,"FC Cologne","Eintracht Frankfurt"
"13 Feb 2016","Darmstadt","Bayer Leverkusen",4.35,3.48,1.91,-0.293675151952819,"SV Darmstadt 98","Bayer Leverkusen"
"13 Feb 2016","Dortmund","Hannover",1.16,8.25,17.19,0.803895608914565,"Borussia Dortmund","Hannover 96"
"13 Feb 2016","Stuttgart","Hertha Berlin",2.13,3.44,3.52,0.185392658984208,"VfB Stuttgart","Hertha Berlin"
"13 Feb 2016","Werder Bremen","Hoffenheim",2.05,3.61,3.59,0.209253346015354,"Werder Bremen","TSG Hoffenheim"
"13 Feb 2016","Wolfsburg","Ingolstadt",1.77,3.58,5.1,0.36889332003988,"VfL Wolfsburg","FC Ingolstadt 04"
"12 Feb 2016","Mainz","Schalke",2.68,3.38,2.68,0,"Mainz","Schalke 04"
"07 Feb 2016","Hoffenheim","Darmstadt",2.02,3.4,3.93,0.240596578741844,"TSG Hoffenheim","SV Darmstadt 98"
"07 Feb 2016","Hamburger SV","FC Koln",2.88,3.21,2.6,-0.0373931623931624,"Hamburg SV","FC Cologne"
"06 Feb 2016","Bayer Leverkusen","Bayern Munich",0,0,0,NA,"Bayer Leverkusen","Bayern Munich"
"06 Feb 2016","Eintracht Frankfurt","Stuttgart",2.82,3.49,2.49,-0.046996496624797,"Eintracht Frankfurt","VfB Stuttgart"
"06 Feb 2016","Hannover","Mainz",2.74,3.33,2.65,-0.0123949869164027,"Hannover 96","Mainz"
"06 Feb 2016","Hertha Berlin","Dortmund",0,0,0,NA,"Hertha Berlin","Borussia Dortmund"
"06 Feb 2016","Ingolstadt","Augsburg",2.52,3.12,3.1,0.0742447516641065,"FC Ingolstadt 04","FC Augsburg"
"06 Feb 2016","Schalke","Wolfsburg",2.4,3.49,2.94,0.076530612244898,"Schalke 04","VfL Wolfsburg"
"05 Feb 2016","B. Monchengladbach","Werder Bremen",1.7,4.16,4.59,0.37037037037037,"Borussia Monchengladbach","Werder Bremen"
"31 Jan 2016","Bayern Munich","Hoffenheim",1.09,11.99,25.28,0.877874230635234,"Bayern Munich","TSG Hoffenheim"
"31 Jan 2016","Wolfsburg","FC Koln",1.6,4.07,5.57,0.445466786355476,"VfL Wolfsburg","FC Cologne"
"30 Jan 2016","Stuttgart","Hamburger SV",0,0,0,NA,"VfB Stuttgart","Hamburg SV"
"30 Jan 2016","Augsburg","Eintracht Frankfurt",1.96,3.62,3.88,0.252472122869766,"FC Augsburg","Eintracht Frankfurt"
"30 Jan 2016","Bayer Leverkusen","Hannover",1.28,5.96,10.64,0.687265037593985,"Bayer Leverkusen","Hannover 96"
"30 Jan 2016","Darmstadt","Schalke",3.14,3.41,2.31,-0.114429095320815,"SV Darmstadt 98","Schalke 04"
"30 Jan 2016","Dortmund","Ingolstadt",1.28,5.66,12.02,0.698055324459235,"Borussia Dortmund","FC Ingolstadt 04"
"30 Jan 2016","Werder Bremen","Hertha Berlin",2.5,3.34,2.89,0.0539792387543253,"Werder Bremen","Hertha Berlin"
"29 Jan 2016","Mainz","B. Monchengladbach",2.4,3.53,2.91,0.0730240549828179,"Mainz","Borussia Monchengladbach"
"24 Jan 2016","Schalke","Werder Bremen",1.7,3.99,4.9,0.384153661464586,"Schalke 04","Werder Bremen"
"24 Jan 2016","Eintracht Frankfurt","Wolfsburg",3.35,3.54,2.16,-0.164455500276396,"Eintracht Frankfurt","VfL Wolfsburg"
"23 Jan 2016","B. Monchengladbach","Dortmund",5.78,4.7,1.53,-0.480584390618993,"Borussia Monchengladbach","Borussia Dortmund"
"23 Jan 2016","FC Koln","Stuttgart",2.07,3.49,3.63,0.207609693775702,"FC Cologne","VfB Stuttgart"
"23 Jan 2016","Hannover","Darmstadt",2.31,3.26,3.3,0.12987012987013,"Hannover 96","SV Darmstadt 98"
"23 Jan 2016","Hertha Berlin","Augsburg",2.1,3.35,3.73,0.208093961445168,"Hertha Berlin","FC Augsburg"
"23 Jan 2016","Hoffenheim","Bayer Leverkusen",4.91,3.91,1.71,-0.381129333857386,"TSG Hoffenheim","Bayer Leverkusen"
"23 Jan 2016","Ingolstadt","Mainz",2.41,3.15,3.22,0.104378753124919,"FC Ingolstadt 04","Mainz"
"22 Jan 2016","Hamburger SV","Bayern Munich",0,0,0,NA,"Hamburg SV","Bayern Munich"
"20 Dec 2015","B. Monchengladbach","Darmstadt",1.56,4.22,6.11,0.477359519912711,"Borussia Monchengladbach","SV Darmstadt 98"
"20 Dec 2015","Hertha Berlin","Mainz",2.19,3.34,3.47,0.168436566525864,"Hertha Berlin","Mainz"
"19 Dec 2015","Stuttgart","Wolfsburg",3.52,3.65,2.06,-0.201345984112974,"VfB Stuttgart","VfL Wolfsburg"
"19 Dec 2015","FC Koln","Dortmund",6,4.5,1.5,-0.5,"FC Cologne","Borussia Dortmund"
"19 Dec 2015","Eintracht Frankfurt","Werder Bremen",2.22,3.5,3.23,0.140852927230636,"Eintracht Frankfurt","Werder Bremen"
"19 Dec 2015","Hamburger SV","Augsburg",2.35,3.34,3.13,0.106043097002243,"Hamburg SV","FC Augsburg"
"19 Dec 2015","Hannover","Bayern Munich",14.48,6.52,1.22,-0.750611357666878,"Hannover 96","Bayern Munich"
"19 Dec 2015","Ingolstadt","Bayer Leverkusen",4.84,3.58,1.8,-0.348943985307622,"FC Ingolstadt 04","Bayer Leverkusen"
"18 Dec 2015","Schalke","Hoffenheim",1.66,4.08,5.17,0.4089860408753,"Schalke 04","TSG Hoffenheim"
"13 Dec 2015","Dortmund","Eintracht Frankfurt",1.15,8.68,16.77,0.809934925202873,"Borussia Dortmund","Eintracht Frankfurt"
"13 Dec 2015","Augsburg","Schalke",2.76,3.42,2.57,-0.0267862177860486,"FC Augsburg","Schalke 04"
"12 Dec 2015","Bayer Leverkusen","B. Monchengladbach",1.83,3.94,4.15,0.305484232010007,"Bayer Leverkusen","Borussia Monchengladbach"
"12 Dec 2015","Bayern Munich","Ingolstadt",1.1,10.18,26.88,0.871888528138528,"Bayern Munich","FC Ingolstadt 04"
"12 Dec 2015","Darmstadt","Hertha Berlin",2.84,3.05,2.77,-0.00889815426857171,"SV Darmstadt 98","Hertha Berlin"
"12 Dec 2015","Hoffenheim","Hannover",1.88,3.58,4.32,0.30043341213554,"TSG Hoffenheim","Hannover 96"
"12 Dec 2015","Werder Bremen","FC Koln",2.64,3.33,2.74,0.0138243751382437,"Werder Bremen","FC Cologne"
"12 Dec 2015","Wolfsburg","Hamburger SV",1.57,4.23,5.96,0.469157440259907,"VfL Wolfsburg","Hamburg SV"
"11 Dec 2015","Mainz","Stuttgart",2.06,3.68,3.46,0.196419552163421,"Mainz","VfB Stuttgart"
"06 Dec 2015","Eintracht Frankfurt","Darmstadt",2.04,3.38,3.89,0.233126669691013,"Eintracht Frankfurt","SV Darmstadt 98"
"06 Dec 2015","Stuttgart","Werder Bremen",2.08,3.68,3.46,0.191751889728768,"VfB Stuttgart","Werder Bremen"
"05 Dec 2015","Wolfsburg","Dortmund",3.52,3.95,1.98,-0.220959595959596,"VfL Wolfsburg","Borussia Dortmund"
"05 Dec 2015","FC Koln","Augsburg",2.3,3.29,3.29,0.130831240914497,"FC Cologne","FC Augsburg"
"05 Dec 2015","B. Monchengladbach","Bayern Munich",8.54,5.16,1.37,-0.612830988563907,"Borussia Monchengladbach","Bayern Munich"
"05 Dec 2015","Hamburger SV","Mainz",2.33,3.35,3.16,0.112728853153692,"Hamburg SV","Mainz"
"05 Dec 2015","Hertha Berlin","Bayer Leverkusen",4.19,3.48,1.93,-0.279471230539033,"Hertha Berlin","Bayer Leverkusen"
"05 Dec 2015","Ingolstadt","Hoffenheim",2.34,3.26,3.22,0.116791421139247,"FC Ingolstadt 04","TSG Hoffenheim"
"04 Dec 2015","Schalke","Hannover",1.59,4.19,5.66,0.452252372380381,"Schalke 04","Hannover 96"
"29 Nov 2015","Augsburg","Wolfsburg",3.14,3.51,2.27,-0.122057296781616,"FC Augsburg","VfL Wolfsburg"
"29 Nov 2015","Bayer Leverkusen","Schalke",1.69,4.01,4.98,0.390912763479955,"Bayer Leverkusen","Schalke 04"
"29 Nov 2015","Dortmund","Stuttgart",1.23,7.05,11.54,0.726353017429654,"Borussia Dortmund","VfB Stuttgart"
"28 Nov 2015","Mainz","Eintracht Frankfurt",2.1,3.61,3.46,0.187173135150014,"Mainz","Eintracht Frankfurt"
"28 Nov 2015","Bayern Munich","Hertha Berlin",1.13,8.98,24.53,0.844189343732976,"Bayern Munich","Hertha Berlin"
"28 Nov 2015","Hannover","Ingolstadt",2.72,3.16,2.77,0.00663622849861961,"Hannover 96","FC Ingolstadt 04"
"28 Nov 2015","Hoffenheim","B. Monchengladbach",3.11,3.5,2.29,-0.115137814347295,"TSG Hoffenheim","Borussia Monchengladbach"
"28 Nov 2015","Werder Bremen","Hamburger SV",0,0,0,NA,"Werder Bremen","Hamburg SV"
